2013,"AUDI","A1","Attraction","1.4­16V","G",,,"10.8","14.0"
2013,"AUDI","A1","Sport","1.4­16V","G",,,"10.5","13.7"
2013,"AUDI","A1","Sportback","1.4­16V","G",,,"10.8","14.0"
2013,"AUDI","A1","Sportback
Ambition","1.4­16V","G",,,"10.5","13.7"
2013,"AUDI","A4","Avant","2.0­20V","G",,,"8.8","12.4"
2013,"AUDI","A4","Sedan","2.0­20V","G",,,"8.8","12.4"
2013,"AUDI","A5","Sportback
Attraction","2.0­20V","G",,,"9.0","12.9"
2013,"BENTLEY","Continental","FLYING SPUR","6.0­48V","G",,,"4.1","6.1"
2013,"BENTLEY","Continental","GT V8","4.0­32V","G",,,"5.6","8.0"
2013,"BENTLEY","Continental","GT W12","6.0­48V","G",,,"4.5","6.2"
2013,"BENTLEY","Continental","GTC V8","4.0­32V","G",,,"5.6","8.0"
2013,"BENTLEY","Continental","GTC W12","6.0­48V","G",,,"4.5","6.2"
2013,"CHANGAN","Chana","Mini Star CD ­
SC23D","1.0­8V","G",,,"8.6","8.6"
2013,"CHANGAN","Chana","Mini Star CE ­
SC1026W","1.0­8V","G",,,"8.2","8.4"
2013,"CHANGAN","Chana","Mini Star Family
SC6360A","1.0­8V","G",,,"8.2","8.6"
2013,"CHANGAN","Chana","Mini Star Utility
SC6360H","1.0­8V","G",,,"8.9","9.0"
2013,"CHERY","Celer","1.5 Flex","1.5­16V","F","5.8","6.9","9.2","12.1"
2013,"CHERY","Face","1.3 Flex","1.3­16V","F","7.0","7.4","10.3","12.6"
2013,"CHERY","QQ","1.0","1.0­12V","G",,,"11.8","13.9"
2013,"CHERY","Tiggo","FL 2.0 MT","2.0­16V","G",,,"7.7","9.2"
2013,"CHRYSLER","300C","V6 VVT AT­8","3.6­24V","G",,,"7.1","10.1"
2013,"CHRYSLER","Town e Country","Touring","3.6­24V","G",,,"6.2","8.6"
2013,"CITROEN","AirCross","Exclusive","1.6­16V","F","6.3","7.5","8.8","10.5"
2013,"CITROEN","AirCross","Exclusive BVA","1.6­16V","F","5.9","7.4","8.4","10.7"
2013,"CITROEN","AirCross","GLX","1.6­16V","F","6.3","7.5","8.8","10.5"
2013,"CITROEN","AirCross","GLX BVA","1.6­16V","F","5.9","7.4","8.4","10.7"
2013,"CITROEN","C3","Exclusive","1.6­16V","F","7.4","9.3","10.6","13.4"
2013,"CITROEN","C3","Origine","1.5­8V","F","7.5","9.3","11.9","14.7"
2013,"CITROEN","C3","Tendance","1.5­8V","F","7.5","9.3","11.9","14.7"
2013,"CITROEN","C4 Picasso","BVA","2.0­16V","G",,,"7.8","11.4"
2013,"CITROEN","DS3","THP Sport Chic","1.6­16V","G",,,"11.3","14.4"
2013,"CITROEN","DS4","THP So Chic","1.6­16V","G",,,"8.7","11.5"
2013,"CITROEN","DS5","THP So Chic","1.6­16V","G",,,"8.6","12.2"
2013,"CITROEN","Grand C4 Picasso","BVA","2.0­16V","G",,,"7.8","11.4"
2013,"DODGE","Journey","SXT","3.6­24V","G",,,"6.1","7.4"
2013,"FERRARI","California","­","4.3­32V","G",,,"5.3","7.4"
2013,"FERRARI","F12Berlinetta","­","6.3­48V","G",,,"4.7","6.5"
2013,"FIAT",500,"Cult","1.4­8V","F","7.2","8.4","11.0","12.8"
2013,"FIAT",500,"Cult Dualogic","1.4­8V","F","7.5","8.5","11.3","13.0"
2013,"FIAT",500,"Sport Air","1.4­16V","F","7.6","8.5","11.0","12.7"
2013,"FIAT","Doblo","Adventure","1.8­16V","F","6.0","6.7","8.6","9.8"
2013,"FIAT","Doblo","Cargo","1.4­8V","F","5.9","6.4","8.6","9.5"
2013,"FIAT","Doblo","Cargo","1.8­16V","F","6.4","7.1","9.5","10.4"
2013,"FIAT","Doblo","Essence","1.8­16V","F","5.7","6.4","8.2","9.4"
2013,"FIAT","Fiorino","Furgão","1.3­8V","F","7.2","8.1","10.6","11.8"
2013,"FIAT","Freemont","Precision","2.4­16V","G",,,"7.2","10.8"
2013,"FIAT","Novo Fiorino","Fire Evo","1.4­8V","F","7.5","8.4","11.0","12.2"
2013,"FIAT","Novo Idea","Adventure","1.8­16V","F","5.9","6.7","8.8","9.9"
2013,"FIAT","Novo Idea","Adventure
Dualogic","1.8­16V","F","5.9","6.7","8.8","10.1"
2013,"FIAT","Novo Palio","Attractive","1.0­8V","F","7.3","9.4","10.8","13.6"
2013,"FIAT","Novo Palio","Attractive","1.4­8V","F","7.4","9.3","10.8","13.5"
2013,"FIAT","Novo Uno","Economy Evo 2 portas","1.4­8V","F","8.7","10.4","12.5","15.2"
2013,"FIAT","Novo Uno","Economy Evo 4
portas","1.4­8V","F","8.7","10.4","12.5","15.2"
2013,"FIAT","Novo Uno","Sporting 2
portas","1.4­8V","F","7.6","9.0","11.2","13.6"
2013,"FIAT","Novo Uno","Sporting 4
portas","1.4­8V","F","7.6","9.0","11.2","13.6"
2013,"FIAT","Novo Uno","Vivace Evo 2
portas","1.0­8V","F","8.3","9.4","12.3","14.5"
2013,"FIAT","Novo Uno","Vivace Evo 4
portas","1.0­8V","F","8.3","9.4","12.3","14.5"
2013,"FIAT","Palio","Adventure","1.8­16V","F","6.9","7.9","9.8","11.3"
2013,"FIAT","Palio","Adventure
Dualogic","1.8­16V","F","7.0","8.1","10.2","11.7"
2013,"FIAT","Palio","Fire Economy 2
Portas","1.0­8V","F","8.0","10.1","12.2","15.4"
2013,"FIAT","Palio","Fire Economy 4
Portas","1.0­8V","F","8.0","10.1","12.2","15.4"
2013,"FIAT","Punto","Attractive Evo","1.4­8V","F","6.9","8.2","10.1","12.0"
2013,"FIAT","Siena","EL","1.0­8V","F","8.0","9.7","11.9","14.4"
2013,"FIAT","Siena","EL","1.4­8V","F","7.1","8.8","10.6","13.2"
2013,"FIAT","Strada","Adventure","1.8­16V","F","6.7","7.5","9.8","11.1"
2013,"FIAT","Strada","Adventure C
Dupla Dualogic","1.8­16V","F","6.7","7.5","9.6","10.8"
2013,"FIAT","Strada","Adventure Cabine
Estendida","1.8­16V","F","6.7","7.5","9.8","11.1"
2013,"FIAT","Strada","Adventure
Cabine Dupla","1.8­16V","F","6.7","7.5","9.8","11.1"
2013,"FIAT","Strada","Trekking Cabine
Curta","1.6­16V","F","7.4","8.7","10.6","12.1"
2013,"FIAT","Strada","Trekking Cabine
Dupla","1.6­16V","F","7.4","8.7","10.6","12.1"
2013,"FIAT","Strada","Trekking Cabine
Estendida","1.6­16V","F","7.4","8.7","10.6","12.1"
2013,"FIAT","Strada","Working Cabine
Curta","1.4­8V","F","7.4","8.4","10.8","12.2"
2013,"FIAT","Strada","Working Cabine
Dupla","1.4­8V","F","7.2","8.2","10.5","12.0"
2013,"FIAT","Strada","Working Cabine
Estendida","1.4­8V","F","7.4","8.4","10.8","12.2"
2013,"FIAT","Uno","Mille Fire Economy 4
Portas","1.0­8V","F","8.9","10.7","12.7","15.6"
2013,"FIAT","Uno","Mille Fire
Economy 2 Portas","1.0­8V","F","8.9","10.7","12.7","15.6"
2013,"FIAT","Uno","Mille Way Economy 2
Portas","1.0­8V","F","8.6","9.7","12.4","13.8"
2013,"FIAT","Uno","Mille Way Economy 4
Portas","1.0­8V","F","8.6","9.7","12.4","13.8"
2013,"FORD","Ecosport","Freestyle","1.6­16V","F","7.0","8.4","10.2","12.2"
2013,"FORD","Ecosport","Freestyle","2.0­16V","F","6.3","8.1","9.4","12.0"
2013,"FORD","Ecosport","Freestyle 4WD","2.0­16V","F","6.1","7.4","9.1","10.9"
2013,"FORD","Ecosport","S","1.6­16V","F","7.0","8.4","10.2","12.2"
2013,"FORD","Ecosport","SE","1.6­16V","F","7.0","8.4","10.2","12.2"
2013,"FORD","Ecosport","SE","2.0­16V","F","6.7","8.0","9.7","11.8"
2013,"FORD","Ecosport","Titanium","1.6­16V","F","7.0","8.4","10.2","12.2"
2013,"FORD","Ecosport","Titanium","2.0­16V","F","6.3","8.1","9.4","12.0"
2013,"FORD","Ecosport","Titanium","2.0­16V","F","6.7","8.0","9.7","11.8"
2013,"FORD","Fiesta Hatch","S","1.5­16V","F","7.8","9.6","10.8","13.7"
