fev-19,ÓLEO DIESEL,CENTRO OESTE,DISTRITO FEDERAL,BRASILIA,3.663
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,BRUMADO,3.607
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,BRUSQUE,3.332
fev-19,ÓLEO DIESEL,NORDESTE,PARAIBA,CABEDELO,3.569
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,CABO FRIO,3.59
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,CACADOR,3.376
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,CACAPAVA,3.347
fev-19,ÓLEO DIESEL,CENTRO OESTE,MATO GROSSO,CACERES,3.732
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,CACHOEIRA DO SUL,3.403
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,CACHOEIRINHA,3.23
fev-19,ÓLEO DIESEL,SUDESTE,ESPIRITO SANTO,CACHOEIRO DE ITAPEMIRIM,3.498
fev-19,ÓLEO DIESEL,NORTE,RONDONIA,CACOAL,3.679
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,CAETITE,3.695
fev-19,ÓLEO DIESEL,NORDESTE,RIO GRANDE DO NORTE,CAICO,3.497
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,CALDAS NOVAS,3.611
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,CAMACARI,3.444
fev-19,ÓLEO DIESEL,SUL,PARANA,CAMBE,3.3
fev-19,ÓLEO DIESEL,NORTE,PARA,CAMETA,3.833
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,CAMPINAS,3.334
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,CAMPO BELO,3.475
fev-19,ÓLEO DIESEL,CENTRO OESTE,MATO GROSSO DO SUL,CAMPO GRANDE,3.443
fev-19,ÓLEO DIESEL,SUL,PARANA,CAMPO LARGO,3.148
fev-19,ÓLEO DIESEL,SUL,PARANA,CAMPO MOURAO,3.169
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,3.384
fev-19,ÓLEO DIESEL,NORDESTE,CEARA,CANINDE,3.757
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,CANOAS,3.255
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,CARAGUATATUBA,3.635
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,CARAPICUIBA,3.387
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,CARATINGA,3.427
fev-19,ÓLEO DIESEL,SUDESTE,ESPIRITO SANTO,CARIACICA,3.33
fev-19,ÓLEO DIESEL,SUL,PARANA,CASCAVEL,3.369
fev-19,ÓLEO DIESEL,NORTE,PARA,CASTANHAL,3.597
fev-19,ÓLEO DIESEL,SUL,PARANA,CASTRO,3.188
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,CATALAO,3.604
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,CATANDUVA,3.354
fev-19,ÓLEO DIESEL,NORDESTE,MARANHAO,CAXIAS,3.397
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,CAXIAS DO SUL,3.472
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,CHAPECO,3.343
fev-19,ÓLEO DIESEL,SUL,PARANA,CIANORTE,3.306
fev-19,ÓLEO DIESEL,NORDESTE,MARANHAO,CODO,3.767
fev-19,ÓLEO DIESEL,SUDESTE,ESPIRITO SANTO,COLATINA,3.551
fev-19,ÓLEO DIESEL,SUL,PARANA,COLOMBO,3.168
fev-19,ÓLEO DIESEL,NORTE,PARA,CONCEICAO DO ARAGUAIA,3.81
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,CONCORDIA,3.386
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,CONGONHAS,3.595
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,CONSELHEIRO LAFAIETE,3.7
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,CONTAGEM,3.435
fev-19,ÓLEO DIESEL,SUL,PARANA,CORNELIO PROCOPIO,3.35
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,CORONEL FABRICIANO,3.465
fev-19,ÓLEO DIESEL,CENTRO OESTE,MATO GROSSO DO SUL,CORUMBA,3.679
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,COSMOPOLIS,3.426
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,COTIA,3.353
fev-19,ÓLEO DIESEL,CENTRO OESTE,MATO GROSSO DO SUL,COXIM,3.544
fev-19,ÓLEO DIESEL,NORDESTE,CEARA,CRATEUS,3.755
fev-19,ÓLEO DIESEL,NORDESTE,CEARA,CRATO,3.704
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,CRICIUMA,3.184
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,CRUZ ALTA,3.397
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,CRUZEIRO,3.38
fev-19,ÓLEO DIESEL,NORTE,ACRE,CRUZEIRO DO SUL,4.615
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,CUBATAO,3.47
fev-19,ÓLEO DIESEL,CENTRO OESTE,MATO GROSSO,CUIABA,3.775
fev-19,ÓLEO DIESEL,SUL,PARANA,CURITIBA,3.133
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,CURVELO,3.426
fev-19,ÓLEO DIESEL,NORDESTE,ALAGOAS,DELMIRO GOUVEIA,3.992
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,DIADEMA,3.355
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,DIVINOPOLIS,3.443
fev-19,ÓLEO DIESEL,CENTRO OESTE,MATO GROSSO DO SUL,DOURADOS,3.592
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,DRACENA,3.316
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,DUQUE DE CAXIAS,3.435
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,EMBU DAS ARTES,3.314
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,ERECHIM,3.43
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,ESTEIO,3.264
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,EUNAPOLIS,3.619
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,FEIRA DE SANTANA,3.277
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,FLORIANOPOLIS,3.629
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,FORMIGA,3.478
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,FORMOSA,3.564
fev-19,ÓLEO DIESEL,SUL,PARANA,FOZ DO IGUACU,3.331
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,FRANCA,3.284
fev-19,ÓLEO DIESEL,SUL,PARANA,FRANCISCO BELTRAO,3.313
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,FRUTAL,3.585
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,GARCA,3.508
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,GOIANIA,3.444
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,GOIATUBA,3.41
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,GOVERNADOR VALADARES,3.462
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,GRAMADO,3.667
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,GRAVATAI,3.232
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,GUAIBA,3.275
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,GUANAMBI,3.584
fev-19,ÓLEO DIESEL,SUDESTE,ESPIRITO SANTO,GUARAPARI,3.501
fev-19,ÓLEO DIESEL,SUL,PARANA,GUARAPUAVA,3.226
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,GUARATINGUETA,3.452
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,GUARUJA,3.327
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,GUARULHOS,3.333
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,GUAXUPE,3.449
fev-19,ÓLEO DIESEL,NORTE,TOCANTINS,GURUPI,3.574
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,HORTOLANDIA,3.123
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,IBITINGA,3.346
fev-19,ÓLEO DIESEL,NORDESTE,CEARA,ICO,3.682
fev-19,ÓLEO DIESEL,NORDESTE,CEARA,IGUATU,3.691
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,IJUI,3.392
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,ILHEUS,3.645
fev-19,ÓLEO DIESEL,NORDESTE,MARANHAO,IMPERATRIZ,3.577
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,INDAIATUBA,3.359
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,IPATINGA,3.49
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,IPIRA,3.411
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,IRECE,3.573
fev-19,ÓLEO DIESEL,NORDESTE,SERGIPE,ITABAIANA,3.454
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,ITABIRA,3.494
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,ITABORAI,3.33
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,ITABUNA,3.487
fev-19,ÓLEO DIESEL,NORTE,AMAZONAS,ITACOATIARA,3.849
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,ITAGUAI,3.377
fev-19,ÓLEO DIESEL,NORTE,PARA,ITAITUBA,3.6
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,ITAJAI,3.359
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,ITAJUBA,3.571
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,ITAMARAJU,3.53
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITANHAEM,3.546
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITAPECERICA DA SERRA,3.37
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,ITAPERUNA,3.449
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITAPETININGA,3.367
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITAPEVA,3.443
fev-19,ÓLEO DIESEL,NORDESTE,CEARA,ITAPIPOCA,3.81
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITAPIRA,3.309
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITAPOLIS,3.375
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITAQUAQUECETUBA,3.212
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITATIBA,3.329
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,ITAUNA,3.487
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,ITU,3.429
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,ITUIUTABA,3.52
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,ITUMBIARA,3.439
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,JABOTICABAL,3.309
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,JACAREI,3.247
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,JACOBINA,3.472
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,JAGUAQUARA,3.374
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,JALES,3.271
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,JANAUBA,3.559
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,JANUARIA,3.751
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,JARAGUA DO SUL,3.377
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,JATAI,3.61
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,JAU,3.409
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,JEQUIE,3.493
fev-19,ÓLEO DIESEL,NORTE,RONDONIA,JI-PARANA,3.695
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,JOAO MONLEVADE,3.413
fev-19,ÓLEO DIESEL,NORDESTE,PARAIBA,JOAO PESSOA,3.421
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,JOAO PINHEIRO,3.538
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,JOINVILLE,3.276
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,JOSE BONIFACIO,3.299
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,JUAZEIRO,3.64
fev-19,ÓLEO DIESEL,NORDESTE,CEARA,JUAZEIRO DO NORTE,3.73
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,JUIZ DE FORA,3.517
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,JUNDIAI,3.426
fev-19,ÓLEO DIESEL,NORDESTE,SERGIPE,LAGARTO,3.379
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,LAGES,3.344
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,LAGUNA,3.277
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,LAJEADO,3.266
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,LAURO DE FREITAS,3.329
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,LAVRAS,3.548
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,LEME,3.428
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,LEOPOLDINA,3.375
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,LIMEIRA,3.223
fev-19,ÓLEO DIESEL,NORDESTE,CEARA,LIMOEIRO DO NORTE,3.707
fev-19,ÓLEO DIESEL,SUDESTE,ESPIRITO SANTO,LINHARES,3.337
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,LINS,3.48
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,LIVRAMENTO DE NOSSA SENHORA,3.664
fev-19,ÓLEO DIESEL,SUL,PARANA,LONDRINA,3.297
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,LORENA,3.209
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,LUZIANIA,3.425
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,MACAE,3.438
fev-19,ÓLEO DIESEL,NORTE,AMAPA,MACAPA,4.055
fev-19,ÓLEO DIESEL,NORDESTE,ALAGOAS,MACEIO,3.638
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,MAFRA,3.173
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,MAGE,3.328
fev-19,ÓLEO DIESEL,NORTE,AMAZONAS,MANACAPURU,3.782
fev-19,ÓLEO DIESEL,NORTE,AMAZONAS,MANAUS,3.567
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,MANHUACU,3.418
fev-19,ÓLEO DIESEL,NORTE,PARA,MARABA,3.885
fev-19,ÓLEO DIESEL,SUL,PARANA,MARECHAL CANDIDO RONDON,3.289
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,MARICA,3.505
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MARILIA,3.489
fev-19,ÓLEO DIESEL,SUL,PARANA,MARINGA,3.176
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MATAO,3.325
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MAUA,3.423
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,MINEIROS,3.592
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MIRASSOL,3.283
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MOCOCA,3.253
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MOGI DAS CRUZES,3.286
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MOGI GUACU,3.309
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MOGI MIRIM,3.323
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,MONTE ALTO,3.457
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,MONTE CARMELO,3.464
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,MONTES CLAROS,3.412
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,MORRINHOS,3.354
fev-19,ÓLEO DIESEL,NORDESTE,RIO GRANDE DO NORTE,MOSSORO,3.477
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,MURIAE,3.449
fev-19,ÓLEO DIESEL,NORDESTE,RIO GRANDE DO NORTE,NATAL,3.538
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,NILOPOLIS,3.294
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,NITEROI,3.738
fev-19,ÓLEO DIESEL,NORDESTE,SERGIPE,NOSSA SENHORA DO SOCORRO,3.451
fev-19,ÓLEO DIESEL,CENTRO OESTE,MATO GROSSO DO SUL,NOVA ANDRADINA,3.462
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,NOVA FRIBURGO,3.437
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,NOVA IGUACU,3.453
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,NOVA LIMA,3.788
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,NOVO HAMBURGO,3.226
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,OLIMPIA,3.377
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,OLIVEIRA,3.447
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,OSASCO,3.538
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,OSORIO,3.24
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,OURINHOS,3.53
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,OURO PRETO,3.745
fev-19,ÓLEO DIESEL,SUL,SANTA CATARINA,PALHOCA,3.328
fev-19,ÓLEO DIESEL,NORTE,TOCANTINS,PALMAS,3.437
fev-19,ÓLEO DIESEL,NORDESTE,ALAGOAS,PALMEIRA DOS INDIOS,3.56
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,PARA DE MINAS,3.731
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,PARACATU,3.705
fev-19,ÓLEO DIESEL,NORTE,PARA,PARAGOMINAS,3.618
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,PARAGUACU PAULISTA,3.415
fev-19,ÓLEO DIESEL,NORTE,TOCANTINS,PARAISO DO TOCANTINS,3.712
fev-19,ÓLEO DIESEL,SUL,PARANA,PARANAGUA,3.397
fev-19,ÓLEO DIESEL,SUL,PARANA,PARANAVAI,3.334
fev-19,ÓLEO DIESEL,NORTE,PARA,PARAUAPEBAS,4.014
fev-19,ÓLEO DIESEL,NORTE,AMAZONAS,PARINTINS,3.89
fev-19,ÓLEO DIESEL,NORDESTE,PIAUI,PARNAIBA,3.778
fev-19,ÓLEO DIESEL,NORDESTE,RIO GRANDE DO NORTE,PARNAMIRIM,3.535
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,PASSO FUNDO,3.44
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,PASSOS,3.504
fev-19,ÓLEO DIESEL,SUL,PARANA,PATO BRANCO,3.376
fev-19,ÓLEO DIESEL,NORDESTE,PARAIBA,PATOS,3.52
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,PATOS DE MINAS,3.559
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,PATROCINIO,3.57
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,PAULINIA,3.304
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,PAULO AFONSO,3.681
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,PELOTAS,3.479
fev-19,ÓLEO DIESEL,NORDESTE,PERNAMBUCO,PETROLINA,3.654
fev-19,ÓLEO DIESEL,SUDESTE,RIO DE JANEIRO,PETROPOLIS,3.582
fev-19,ÓLEO DIESEL,NORDESTE,PIAUI,PICOS,3.522
fev-19,ÓLEO DIESEL,NORTE,RONDONIA,PIMENTA BUENO,3.691
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,PINDAMONHANGABA,3.214
fev-19,ÓLEO DIESEL,SUL,PARANA,PINHAIS,3.182
fev-19,ÓLEO DIESEL,NORDESTE,MARANHAO,PINHEIRO,3.588
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,PIRACICABA,3.327
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,PIRASSUNUNGA,3.421
fev-19,ÓLEO DIESEL,NORDESTE,PIAUI,PIRIPIRI,3.576
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,POA,3.278
fev-19,ÓLEO DIESEL,NORDESTE,BAHIA,POCOES,3.41
fev-19,ÓLEO DIESEL,SUDESTE,MINAS GERAIS,POCOS DE CALDAS,3.54
fev-19,ÓLEO DIESEL,SUL,PARANA,PONTA GROSSA,3.199
fev-19,ÓLEO DIESEL,CENTRO OESTE,MATO GROSSO DO SUL,PONTA PORA,3.532
fev-19,ÓLEO DIESEL,CENTRO OESTE,GOIAS,PORANGATU,3.491
fev-19,ÓLEO DIESEL,SUL,RIO GRANDE DO SUL,PORTO ALEGRE,3.368
fev-19,ÓLEO DIESEL,SUDESTE,SAO PAULO,PORTO FERREIRA,3.273
