mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,ITABORAI,4.724
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,ITAGUAI,3.867
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,ITAGUAI,4.75
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,ITAPERUNA,3.859
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,ITAPERUNA,4.906
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,MACAE,4.136
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,MACAE,4.931
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,MAGE,3.722
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,MAGE,4.826
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,MARICA,3.953
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,MARICA,4.805
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,NILOPOLIS,3.68
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,NILOPOLIS,4.671
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,NITEROI,3.956
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,NITEROI,4.806
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,NOVA FRIBURGO,3.518
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,NOVA FRIBURGO,4.678
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,NOVA IGUACU,3.774
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,NOVA IGUACU,4.7
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,PETROPOLIS,3.969
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,PETROPOLIS,5
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,RESENDE,4.127
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,RESENDE,4.856
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,RIO BONITO,3.693
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,RIO BONITO,4.668
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,RIO DE JANEIRO,3.865
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,RIO DE JANEIRO,4.759
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,3.472
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,4.872
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,4.016
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,4.87
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,SAO GONCALO,3.818
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,SAO GONCALO,4.747
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,SAO JOAO DE MERITI,3.663
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,SAO JOAO DE MERITI,4.671
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,SAPUCAIA,3.785
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,SAPUCAIA,4.761
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,SAQUAREMA,3.892
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,SAQUAREMA,4.892
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,TERESOPOLIS,3.49
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,TERESOPOLIS,4.692
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,TRES RIOS,3.856
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,TRES RIOS,4.787
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,VALENCA,4.109
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,VALENCA,4.933
mar-19,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,VOLTA REDONDA,4.151
mar-19,GASOLINA COMUM,SUDESTE,RIO DE JANEIRO,VOLTA REDONDA,4.894
mar-19,ETANOL HIDRATADO,NORDESTE,RIO GRANDE DO NORTE,CAICO,3.416
mar-19,GASOLINA COMUM,NORDESTE,RIO GRANDE DO NORTE,CAICO,4.215
mar-19,ETANOL HIDRATADO,NORDESTE,RIO GRANDE DO NORTE,MOSSORO,3.437
mar-19,GASOLINA COMUM,NORDESTE,RIO GRANDE DO NORTE,MOSSORO,4.33
mar-19,ETANOL HIDRATADO,NORDESTE,RIO GRANDE DO NORTE,NATAL,3.402
mar-19,GASOLINA COMUM,NORDESTE,RIO GRANDE DO NORTE,NATAL,4.322
mar-19,ETANOL HIDRATADO,NORDESTE,RIO GRANDE DO NORTE,PARNAMIRIM,3.372
mar-19,GASOLINA COMUM,NORDESTE,RIO GRANDE DO NORTE,PARNAMIRIM,4.303
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,ALEGRETE,4.26
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,ALEGRETE,4.623
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,ALVORADA,4.033
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,ALVORADA,4.463
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,BAGE,4.544
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,BAGE,4.987
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,BENTO GONCALVES,4.016
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,BENTO GONCALVES,4.406
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CACHOEIRA DO SUL,4.047
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,CACHOEIRA DO SUL,4.466
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CACHOEIRINHA,4.048
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,CACHOEIRINHA,4.374
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CANOAS,4.021
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,CANOAS,4.343
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CAXIAS DO SUL,4.103
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,CAXIAS DO SUL,4.58
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CRUZ ALTA,4.036
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,CRUZ ALTA,4.536
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,ERECHIM,4.003
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,ERECHIM,4.468
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,ESTEIO,3.949
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,ESTEIO,4.313
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,GRAMADO,4.293
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,GRAMADO,4.741
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,GRAVATAI,3.926
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,GRAVATAI,4.225
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,GUAIBA,3.942
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,GUAIBA,4.354
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,IJUI,4.1
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,IJUI,4.519
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,LAJEADO,4.055
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,LAJEADO,4.334
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,NOVO HAMBURGO,3.774
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,NOVO HAMBURGO,4.26
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,OSORIO,3.938
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,OSORIO,4.366
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,PASSO FUNDO,4.034
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,PASSO FUNDO,4.353
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,PELOTAS,4.224
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,PELOTAS,4.637
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,PORTO ALEGRE,4.013
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,PORTO ALEGRE,4.451
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,RIO GRANDE,4.11
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,RIO GRANDE,4.528
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTA CRUZ DO SUL,4.126
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SANTA CRUZ DO SUL,4.333
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTA MARIA,4.021
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SANTA MARIA,4.524
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SANTA ROSA,4.532
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTANA DO LIVRAMENTO,4.31
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SANTANA DO LIVRAMENTO,4.745
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTO ANGELO,4.074
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SANTO ANGELO,4.552
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SAO GABRIEL,4.104
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SAO GABRIEL,4.6
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SAO LEOPOLDO,3.648
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SAO LEOPOLDO,4.313
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SAO LUIZ GONZAGA,3.893
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SAO LUIZ GONZAGA,4.493
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SAPIRANGA,3.803
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SAPIRANGA,4.268
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SAPUCAIA DO SUL,3.863
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,SAPUCAIA DO SUL,4.259
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,TORRES,4.086
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,TORRES,4.42
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,URUGUAIANA,4.648
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,VACARIA,4.217
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,VACARIA,4.665
mar-19,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,VIAMAO,4.012
mar-19,GASOLINA COMUM,SUL,RIO GRANDE DO SUL,VIAMAO,4.434
mar-19,ETANOL HIDRATADO,NORTE,RONDONIA,ARIQUEMES,3.979
mar-19,GASOLINA COMUM,NORTE,RONDONIA,ARIQUEMES,4.443
mar-19,ETANOL HIDRATADO,NORTE,RONDONIA,CACOAL,4.227
mar-19,GASOLINA COMUM,NORTE,RONDONIA,CACOAL,4.534
mar-19,ETANOL HIDRATADO,NORTE,RONDONIA,JI-PARANA,4.075
mar-19,GASOLINA COMUM,NORTE,RONDONIA,JI-PARANA,4.453
mar-19,ETANOL HIDRATADO,NORTE,RONDONIA,PIMENTA BUENO,4.365
mar-19,GASOLINA COMUM,NORTE,RONDONIA,PIMENTA BUENO,4.648
mar-19,ETANOL HIDRATADO,NORTE,RONDONIA,PORTO VELHO,3.695
mar-19,GASOLINA COMUM,NORTE,RONDONIA,PORTO VELHO,4.441
mar-19,ETANOL HIDRATADO,NORTE,RONDONIA,VILHENA,3.875
mar-19,GASOLINA COMUM,NORTE,RONDONIA,VILHENA,4.415
mar-19,ETANOL HIDRATADO,NORTE,RORAIMA,BOA VISTA,3.72
mar-19,GASOLINA COMUM,NORTE,RORAIMA,BOA VISTA,3.932
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,ARARANGUA,3.541
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,ARARANGUA,4.064
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,BALNEARIO CAMBORIU,3.605
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,BALNEARIO CAMBORIU,4.102
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,BIGUACU,3.44
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,BIGUACU,4.016
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,BLUMENAU,3.455
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,BLUMENAU,3.975
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,BRUSQUE,3.485
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,BRUSQUE,3.982
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,CACADOR,3.626
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,CACADOR,4.11
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,CHAPECO,3.585
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,CHAPECO,4.092
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,CONCORDIA,3.683
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,CONCORDIA,4.284
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,CRICIUMA,3.489
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,CRICIUMA,4.104
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,FLORIANOPOLIS,3.64
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,FLORIANOPOLIS,4.197
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,ITAJAI,3.43
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,ITAJAI,3.9
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,JARAGUA DO SUL,3.395
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,JARAGUA DO SUL,4.004
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,JOINVILLE,3.438
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,JOINVILLE,3.952
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,LAGES,3.504
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,LAGES,4.047
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,LAGUNA,3.599
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,LAGUNA,4.075
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,MAFRA,3.546
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,MAFRA,4.167
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,PALHOCA,3.569
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,PALHOCA,4.014
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,SAO JOSE,3.468
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,SAO JOSE,3.995
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,TUBARAO,3.61
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,TUBARAO,4.056
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,VIDEIRA,3.553
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,VIDEIRA,4.186
mar-19,ETANOL HIDRATADO,SUL,SANTA CATARINA,XANXERE,3.592
mar-19,GASOLINA COMUM,SUL,SANTA CATARINA,XANXERE,4.128
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ADAMANTINA,2.721
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ADAMANTINA,4.085
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,AMERICANA,2.729
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,AMERICANA,3.949
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,AMPARO,2.943
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,AMPARO,4.131
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ARACATUBA,2.83
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ARACATUBA,4.265
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ARARAQUARA,2.693
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ARARAQUARA,4.071
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ARARAS,2.797
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ARARAS,4.013
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ASSIS,2.871
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ASSIS,4.241
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ATIBAIA,2.923
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ATIBAIA,4.107
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,AVARE,2.904
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,AVARE,4.162
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,BARRETOS,2.816
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,BARRETOS,4.202
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,BARUERI,2.821
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,BARUERI,4.064
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,BAURU,2.682
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,BAURU,3.99
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,BEBEDOURO,2.843
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,BEBEDOURO,4.298
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,BIRIGUI,2.742
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,BIRIGUI,4.217
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,BOTUCATU,2.986
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,BOTUCATU,4.252
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,BRAGANCA PAULISTA,2.883
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,BRAGANCA PAULISTA,3.998
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CACAPAVA,2.839
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,CACAPAVA,4.017
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CAMPINAS,2.844
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,CAMPINAS,4.037
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CARAGUATATUBA,3.161
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,CARAGUATATUBA,4.375
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CARAPICUIBA,2.824
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,CARAPICUIBA,4.049
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CATANDUVA,2.809
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,CATANDUVA,4.146
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,COSMOPOLIS,2.784
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,COSMOPOLIS,3.915
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,COTIA,2.894
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,COTIA,4.109
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CRUZEIRO,2.928
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,CRUZEIRO,4.047
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CUBATAO,3.24
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,CUBATAO,4.518
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,DIADEMA,2.784
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,DIADEMA,3.994
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,DRACENA,2.798
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,DRACENA,4.324
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,EMBU DAS ARTES,2.859
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,EMBU DAS ARTES,4.092
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,FRANCA,2.97
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,FRANCA,4.27
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,GARCA,2.929
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,GARCA,4.196
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,GUARATINGUETA,2.99
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,GUARATINGUETA,4.057
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,GUARUJA,2.976
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,GUARUJA,4.438
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,GUARULHOS,2.779
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,GUARULHOS,3.983
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,HORTOLANDIA,2.681
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,HORTOLANDIA,3.955
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,IBITINGA,2.672
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,IBITINGA,4.058
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,INDAIATUBA,2.834
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,INDAIATUBA,4.07
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITANHAEM,2.986
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITANHAEM,4.193
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPECERICA DA SERRA,2.843
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITAPECERICA DA SERRA,4.07
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPETININGA,2.891
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITAPETININGA,4.089
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPEVA,3.041
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITAPEVA,4.311
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPIRA,2.846
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITAPIRA,4.081
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPOLIS,2.833
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITAPOLIS,4.177
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAQUAQUECETUBA,2.789
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITAQUAQUECETUBA,4.012
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITATIBA,2.82
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITATIBA,4.035
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITU,2.826
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,ITU,4.069
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JABOTICABAL,2.819
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,JABOTICABAL,4.288
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JACAREI,2.827
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,JACAREI,3.989
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JALES,2.787
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,JALES,4.165
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JAU,2.789
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,JAU,4.124
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JOSE BONIFACIO,2.676
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,JOSE BONIFACIO,4.101
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JUNDIAI,2.842
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,JUNDIAI,4.08
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,LEME,2.768
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,LEME,4.002
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,LIMEIRA,2.776
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,LIMEIRA,4.041
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,LINS,2.812
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,LINS,4.14
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,LORENA,2.898
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,LORENA,4.003
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MARILIA,2.812
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,MARILIA,4.161
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MATAO,2.89
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,MATAO,4.237
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MAUA,2.855
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,MAUA,4.035
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MIRASSOL,2.665
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,MIRASSOL,4.054
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MOCOCA,2.763
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,MOCOCA,4.084
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MOGI DAS CRUZES,2.836
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,MOGI DAS CRUZES,4.014
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MOGI GUACU,2.847
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,MOGI GUACU,4.069
mar-19,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MOGI MIRIM,2.79
mar-19,GASOLINA COMUM,SUDESTE,SAO PAULO,MOGI MIRIM,4.037
