ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,CABO FRIO,5.738
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,CACADOR,5.349
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CACAPAVA,4.187
ago-21,ETANOL HIDRATADO,CENTRO OESTE,MATO GROSSO,CACERES,4.388
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CACHOEIRA DO SUL,5.933
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CACHOEIRINHA,5.799
ago-21,ETANOL HIDRATADO,SUDESTE,ESPIRITO SANTO,CACHOEIRO DE ITAPEMIRIM,5.557
ago-21,ETANOL HIDRATADO,NORTE,RONDONIA,CACOAL,5.631
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,CALDAS NOVAS,4.512
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,CAMACARI,4.926
ago-21,ETANOL HIDRATADO,SUL,PARANA,CAMBE,4.616
ago-21,ETANOL HIDRATADO,NORDESTE,PARAIBA,CAMPINA GRANDE,4.992
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CAMPINAS,4.231
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,CAMPO BELO,4.583
ago-21,ETANOL HIDRATADO,CENTRO OESTE,MATO GROSSO DO SUL,CAMPO GRANDE,4.478
ago-21,ETANOL HIDRATADO,SUL,PARANA,CAMPO MOURAO,4.394
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,5.165
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,CANINDE,5.555
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CANOAS,5.805
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CARAGUATATUBA,4.553
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CARAPICUIBA,4.193
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,CARUARU,5.19
ago-21,ETANOL HIDRATADO,SUL,PARANA,CASCAVEL,4.613
ago-21,ETANOL HIDRATADO,SUL,PARANA,CASTRO,4.691
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,CATALAO,4.517
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CATANDUVA,4.223
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,CAUCAIA,5.359
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CAXIAS DO SUL,6.064
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,CHAPECO,5.283
ago-21,ETANOL HIDRATADO,SUL,PARANA,CIANORTE,4.445
ago-21,ETANOL HIDRATADO,SUL,PARANA,COLOMBO,4.47
ago-21,ETANOL HIDRATADO,NORTE,PARA,CONCEICAO DO ARAGUAIA,5.57
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,CONCORDIA,5.422
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,CONSELHEIRO LAFAIETE,4.626
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,CONTAGEM,4.49
ago-21,ETANOL HIDRATADO,SUL,PARANA,CORNELIO PROCOPIO,4.65
ago-21,ETANOL HIDRATADO,CENTRO OESTE,MATO GROSSO DO SUL,CORUMBA,5.118
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,COSMOPOLIS,4.209
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,COTIA,4.284
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,CRATEUS,5.647
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,CRATO,5.366
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,CRICIUMA,5.015
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,CRUZ ALTA,5.732
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CRUZEIRO,4.404
ago-21,ETANOL HIDRATADO,NORTE,ACRE,CRUZEIRO DO SUL,6.324
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,CUBATAO,4.759
ago-21,ETANOL HIDRATADO,CENTRO OESTE,MATO GROSSO,CUIABA,4.301
ago-21,ETANOL HIDRATADO,SUL,PARANA,CURITIBA,4.567
ago-21,ETANOL HIDRATADO,NORDESTE,ALAGOAS,DELMIRO GOUVEIA,5.792
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,DIADEMA,4.226
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,DIVINOPOLIS,4.803
ago-21,ETANOL HIDRATADO,CENTRO OESTE,MATO GROSSO DO SUL,DOURADOS,4.728
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,DRACENA,4.322
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,DUQUE DE CAXIAS,5.257
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,EMBU DAS ARTES,4.332
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,ERECHIM,5.944
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,ESTEIO,5.699
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,EUNAPOLIS,5.335
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,FEIRA DE SANTANA,4.899
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,FLORIANOPOLIS,5.098
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,FORMIGA,4.685
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,FORMOSA,4.794
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,FORTALEZA,5.345
ago-21,ETANOL HIDRATADO,SUL,PARANA,FOZ DO IGUACU,4.449
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,FRANCA,4.28
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,GARANHUNS,5.142
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,GOIANIA,4.616
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,GOVERNADOR VALADARES,4.506
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,GRAMADO,6.115
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,GRAVATAI,5.664
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,GUAIBA,5.815
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,GUANAMBI,4.912
ago-21,ETANOL HIDRATADO,SUDESTE,ESPIRITO SANTO,GUARAPARI,5.281
ago-21,ETANOL HIDRATADO,SUL,PARANA,GUARAPUAVA,4.54
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,GUARATINGUETA,4.494
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,GUARUJA,4.508
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,GUARULHOS,4.202
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,GUAXUPE,4.59
ago-21,ETANOL HIDRATADO,NORTE,TOCANTINS,GURUPI,5.105
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,HORTOLANDIA,4.174
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,IBITINGA,4.333
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,IGARASSU,5.16
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,IGUATU,5.33
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,IJUI,5.999
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,ILHEUS,5.247
ago-21,ETANOL HIDRATADO,NORDESTE,MARANHAO,IMPERATRIZ,5.078
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,INDAIATUBA,4.318
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,IPATINGA,4.761
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,IRECE,4.897
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,ITABUNA,5.156
ago-21,ETANOL HIDRATADO,NORTE,AMAZONAS,ITACOATIARA,5.076
ago-21,ETANOL HIDRATADO,NORTE,PARA,ITAITUBA,5.323
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,ITAJAI,5.095
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITANHAEM,4.795
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPECERICA DA SERRA,4.269
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,ITAPERUNA,5.541
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPETININGA,4.099
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPEVA,4.373
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,ITAPIPOCA,5.389
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPIRA,4.275
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAPOLIS,4.266
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITAQUAQUECETUBA,4.149
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITATIBA,4.236
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,ITAUNA,4.667
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,ITU,4.213
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,ITUIUTABA,4.499
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,ITUMBIARA,4.576
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,JABOATAO DOS GUARARAPES,5.092
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JABOTICABAL,4.346
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JACAREI,4.134
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JALES,4.428
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,JANUARIA,4.717
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,JARAGUA DO SUL,4.997
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,JATAI,4.77
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JAU,4.22
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,JOAO MONLEVADE,4.62
ago-21,ETANOL HIDRATADO,NORDESTE,PARAIBA,JOAO PESSOA,5.041
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,JOAO PINHEIRO,4.521
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,JOINVILLE,5.084
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JOSE BONIFACIO,4.238
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,JUAZEIRO,5.46
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,JUAZEIRO DO NORTE,5.403
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,JUIZ DE FORA,4.659
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,JUNDIAI,4.293
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,LAGES,5.284
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,LAGUNA,5.108
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,LAJEADO,5.909
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,LAJEDO,5.176
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,LAURO DE FREITAS,4.96
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,LAVRAS,4.756
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,LEME,4.162
